,text,label
6158,"""Based on a joke once told by Jim Wynorski""... that's what I've read at the end of the closing credits. Well, Mr. Wynorski gotta have an awful sense of humour then! This film is terrible, really. I loved the first two chapters of The Slumber Party Massacre series; the third film was quite useless, but completely watchable, compared to this piece of crap! There's not even a Driller Killer and the plot, the acting, the characters, the locations, the events... everything is boring, absurd and laughable. The only good reason to watch this turkey are the girls: if this film were a porn, I think it would have worked really much better! The film lacks gore too: the first scene (the one in the tent) could be bloodier and the scene with the headless guy knocking at the door lasted one second! Some moments of slight thrilling can't save a nonexistent plot. Buzzy (Lunk Johnson) seems to be the only real actor here: I found him the only bearable character in this movie! Oh... there's a nonsense part with Brinke Stevens, who performed ""Linda"" in the first Slumber Party Massacre: the police bother her to know more details about the killer; but what we get is only some footage from the first film! Not a dialogue, neither a monologue, or anything from this still-traumatized grown-up girl, who's forced to revive the worst 30 minutes of her life (as she says), giving us no clues at all about the murderer!<br /><br />Watch at your own risk.",0
16800,"As a local performer, I thought that ""Grease"" showcased what Broadway producers are looking for and it highlighted a small bit of the acting population. Although my favorites did not win (but came in second), I enjoyed comparing myself to them and seeing what I liked and where I could improve as a performer.<br /><br />They brought in Olivia Newton-John because she is the obvious link between the Broadway production and television audiences.<br /><br />They sang songs from the movie (""Hopelessly Devoted,"" et al) because these songs will be included in the new production.<br /><br />I agree with the earlier comment made that the B'Way cast looks so much older, but you must bear in mind that these are people who have been on Broadway and worked their tails off to be there. If the entire cast was green and fresh then I believe that would have compromised the casting process by which producers choose their talent.",1
22036,"This brings back so many childhood memories. (I'm not old, I'm 19) It's brill. The trains, the old house, the fallen runner, the really scary landslide (well it is when you're 6), the drama if the children can stop the train, or will it crash? This is a children's film without a doubt, but it offers great harmless no blood/guts/guns etc for children. And it's got Bernard Cribbins in it, who's cool. 8/10",1
13313,"I remember this film fondly from seeing it in the theatre. I recently found a copy on VHS & it held up to my memory of it. While obviously not a ""big budget"" film, the acting is quite credible & the scenery, locales, & costumes are very well done. I only wish the Mammoths had been in more of the picture, but when you see them, they are also well done (remember, SFX was done in those days without benefit of computers, some poor devil had to actually put all that hair & fake tusks on real elephants!)...the same effect was used on the elephants in ""Quest for Fire"". A better than average adventure film & a chance for the star, Rod Cameron to play something besides a cowboy, which he also did very well over the years.",1
23748,"From a bare description of THE TOLL GATE's major plot elements, one might think it's a revisionist Western of the 60s or 70s. <br /><br />* Our hero is a robber, killer, and arsonist; <br /><br />* the love interest is a single mother whose shiftless husband abandoned her and their child; <br /><br />* twice our criminal hero is ""unofficially"" released by authorities in return for some good deed, and this is presented as a praiseworthy act;<br /><br />* the only acts which are presented as truly evil are the betrayal of one's family and the betrayal of a criminal associate;<br /><br />* the hero tries to go straight, but turns back to a life of crime after he can't get a job;<br /><br />* the hero is on the run from both a sheriff's posse and a criminal gang;<br /><br />* the hero's final redemption is accomplished by strangling a man with his bare hands and tossing his body over a cliff;<br /><br />* and the ""good bad man"" ends the film by sending the young mother and her child back to civilization and riding off alone into the Mexican desert, never (presumably) to pay for his life of crime.<br /><br />Just goes to show you that there is nothing new under the sun.<br /><br />Of course, THE TOLL GATE doesn't display quite the cynicism or moral nihilism of its successors: the hero's redemption is set up when he surrenders to the posse after reading a passage from the Bible. Can't quite imagine Clint Eastwood doing that.<br /><br />THE TOLL GATE an excellent movie by any standard, and Hart was a very fine actor, not given to the broad histrionics often used to convey emotion in the days before sound.<br /><br />9/10.",1
13936,"In the late eighties and early nineties the decline and death of independent video companies like Vestron and Media effectively shut off Italian horror films for much of it's American audience. Coincidently(?) Italian genre films also declined in quality and profitability.<br /><br />Occasionally movies like Primal Rage, ""sequels"" like Beyond The Door III, Troll 2, and a few Dario Argento films limped out onto video but most remained unreleased (until DVD) in the US for nearly a decade or longer. Movies from these lost years became very sought after and talked about among horror fans.<br /><br />Of these films, Cat In The Brain is probably one of the most hyped of all due to the legions of Lucio Fulci fans and the fact that it was not only directed by but also starred their idol, Fulci himself.<br /><br />Though not quite Fulci's best, it's still better than most of his later efforts. His rabid fan-base will probably love it. Italian horror and giallo aficionados might also enjoy it, depending on their tastes but I'm not sure about anyone else. People who only watch Hollywood stuff might not want to take the word of the many glowing reviews here.<br /><br />One thing I personally found fascinating were the scenes featuring probably Benito Mussolini's only lasting contribution to Italy, Cinecitta Studios. The name is instantly recognizable to any fan of Italian movies. Until I saw it here, I could only imagine what it looked like.",1
17304,"Spanish director Luis Buñuel career spanned almost 50 years, from 1929 to 1977. Arguably, his best films were those he made during his exile in Mexico - from the late forties to the early 60s. There he had to deal with very cheap budgets, and work in an industry interested mainly in churning commercial movies to unsophisticated audiences, yet he somehow managed to make interesting, thought provoking movies that have stand the test of time. This movie is based on a novel by Spanish author Benito Perez Galdos - and the adaptation is quite faithful, even if the setting is now early 20th century Mexico instead of early 20th century Spain. The protagonist, Nazarin, is a priest who tries to live a life that is as faithful as it can be to the one prescribed by Christ. The question many would ask is whether such endeavor would be possible, without incurring in the hostility, incomprehension and mockery of your fellow human beings. As it happens, he suffers a lot of indignities, yet he remains stubborn (until the controversial final shot) to this objective. I think Buñuel wanted to show Nazarin as a somewhat ridiculous figure, but perhaps inadvertently, his stubbornness (at least to this viewer) comes out as admirable. In any case, a great film.",1
17279,"This film is really, really full of sex. Hot sex. I watched it (of course) on Cinemax; and I liked it of course; those virtual fantasies are played out so much in great style, and I kind of enjoyed the story line. But one must know that when a soft porn film director sets out to make another soft porn film; all he/she wants to do is film good sex scenes. And I got nice sex scenes, full of skin. Yet another reason some people call soft porn Cinemax films ""Skinemax.""",1
17142,This tearful movie about a sister and her battle to save as many souls as she can is very moving. The film does well in picking up the characters and showing how Sister Helen deals with each.<br /><br />A wonderful journey from life to death.<br /><br />,1
24105,"I haven't seen this film since it came out in the mid 70s, but I do recall it as being a very realistic portrayal of the music business ( right up there with Paul Simons ""One Trick Pony "" ..another vastly underrated film IMO )<br /><br />Harvey Keitel does an excellent job as a producer caught between the music he believes in , and the commercial ""tripe"" the record company ""suits"" want him to work with.<br /><br />Since I spent my entire career in the music business as a composer /arranger /producer, I can really vouch for the verisimilitude this film possesses. <br /><br />If it should ever come out on DVD uncut, I'd buy it!",1
15311,"I need help identifying an episode of King of Queens. It begins with a scene where Doug is talking to Carrie on the phone, and he suggests that they agree to stop ending every conversation with ""I love you."" However, it's hard to do and he ends up calling her back, only to close with ""I love you."" It's a very clever moment and one I think says a lot about relationships that have lasted a long time.<br /><br />I THINK (but I'm sure) that's it's the same episode where Doug gets some local construction guys to whistle and throw lurid comments at Carrie to perk her spirits up.<br /><br />I saw this episode recently, but it was probably a repeat. Don't know what network I saw it on. Can anyone tell me the title and season of this episode?",1
12535,"I would assume that this film would get rave reviews in Canada--particularly in Quebec. That's because the Canadians have traditionally loved hockey and the Montreal Canadians were like gods in Canada for decades. As an American, the closest thing we have to them are the New York Yankees. If you are a fan, then they are the greatest and winningest team in history. If you are not a fan, then they are Satan's team!! Well, at least that's how it was as I grew up in Washington, DC in regard to the Dallas Cowboys. So I am pretty sure when this film was shown up North that everyone immediately had a strong emotional reaction--their national sport AND the closest thing they have to a national team in the NHL.<br /><br />Now the cartoon itself is moderately interesting when it begins and the main character talks about growing up around Ottawa and rooting for the Canadians AND Maurice ""the Rocket"" Richard. However, when his mother accidentally buys him a Toronto Maple Leafs jersey and forces him to wear it, I knew right away what a horrible and shameful thing this would be to a little boy. This ability to connect to the character--even though he lives in a far off land is what made this a very special short film. The way the other kids treated him and his conversation with God at the end make this a lovely nostalgic film. Very clever and memorable.",1
15758,"The inspiration for this film was the fact that American Gangsters are well dresses, but the Aussies, well when you might kill a guy as soon as look at the blighter, then you can dress as badly as you want and people won't criticize you.<br /><br />Jimmy is fighter, an illegal boxer, sometimes bouncer and is offered work by Pando, the local gangster boss in the cross (That is, Australia's notorious Kings Cross District, not the Cross of London fame as many a British backpacker finds out the hard way).<br /><br />Due to feelings of love he stuffs up a job, loses a lot of money and has to get it to Pando before Pando and his heavies can kill him.<br /><br />Lots of dark humour, interesting action, revelations about the Australia's underside and human nature. It is very centred in the Australian nature and explores the nature of Australian criminals (versus the American and British ones).<br /><br />One problem is that each of the elements of the story don't have enough substance and depth, but it is a painting with broad strokes that covers a lot of area not covered previously, so as an overall package it is worthwhile.<br /><br />Team it up with ""Chopper"" and ""Dirty Deeds"" for your Aussie Crime fest or ""Lock Stock and Two Smoking Barrels"" and ""Miller's Crossing"" for an International falling short of the criminal gangs fest.<br /><br />By the way, Bryan Brown is a great actor who has just done a huge number of really bad movies. Here is one of his great movies.",1
16792,"How on earth can people give this movie a low rating. Unbelievable. The performances of Wilkinson and Watson are so full of merit that I can only imagine that these detractors were weaned on blockbusters and porn. (If this sounds bad-tempered, it's because I just wiped my original 400-worder just now) I was so impressed by Tom Wilkinson. All hail the guy. This is a performance of considerable subtlety and massive skill. His development as an actor from The Full Monty to this masterpiece of a performance is amazing; one of the best things to happen in film-making in the last ten years.<br /><br />Emily Watson is somewhat less commanding, due to that glint in her eye that says 'see me? this cheeky woman, here? You can't guess what I'm going to do next because I don't know either!' It seems to be something she can't help showing us in every role, but still, she's an actor of terrific ability and presence. She is very sexy here, as she needs to be, and fair play to her for this: this is a screen quality that normally, for me, she doesn't have in previous films.<br /><br />As you might expect, Rupert Everett, required to play an upper-class late-30 something who could give tutorials at Phd level in How Not To Give a Toss About Heading to Hell On Account of Total Selfishness, delivers. He is so thin here, throughout the movie, however, I'm worried for him. Linda Bassett's housekeeper is also excellent: a smallish role but with a major plot twist to deliver, she makes you ponder how much talent we have in Britain in terms of character acting. I want to see more of her.<br /><br />The narrative arc is fine; it's an interesting enough plot, given that no-one in film-making seems to be trying to convince Joe Public that there's nothing new under the sun, though it does stray towards 40s melodrama in the last 'reel.' But never mind that - this is a terrific 80 minutes worth of anyone who has half-a-brain's money. Congrats to Julian Fellowes on his first directorial effort: o how we need more films of substance like this. He shows a lot of skill in terms of adapting the original novel, telling a story with much effectiveness and subtlety. And congrats too on conjuring an immense display of the film actor's art from Mr Tom Wilkinson. What a geezer.<br /><br />T.",1
22499,"If there is such a thing as beautiful horror, this film is one of the best in this genre. It is a horror movie, which despite not being void of gore scenes relies more on psychology and masterful building of the tension in order to create thrills. And it is one of those movies so beautifully filmed, where each scene is a full world of symbols and details, all serving the scope and genre that it can be called but beautiful.<br /><br />It is not an easy story, with two sisters returning to their father and step-mother mansion after having spent some time in a psychiatric institution. They cope hardly with the death of their mother and they try to protect a world of theirs, defending them against the adult world. So the film seems to be at its most external layer. Actually the film slowly evolves to something very different, at slow pace, but no frame is lost to convey the sense of thrilling beauty, so I will not say much more. Watch it, it is one of the best in the genre of Far East horror films that conquered recently the world cinema and it really shows that they succeeded to do it for good reasons.",1
18848,"'Sleight of Hand' is my favorite Rockford Files episode of the entire series. This episode shows a side of Jim Rockford that is usually ignored. To wit, Jim is genuinely in love with a beautiful woman and is shown as a father figure to her young daughter. The woman is recently divorced and she and Jim have recently returned from a weekend getaway along with the youngster. Through a strange turn of events, the woman is discovered missing after they return to her home.<br /><br />Rockford's recounting to his father, Rocky, of the events leading up to the woman's disappearance is reminiscent of Mickey Spillane's Mike Hammer series from an earlier era. After much brooding and reflection and with Rocky's encouragement, Jim stumbles upon the clue that sends him off investigating the disappearance with his usual steadfastness.<br /><br />Unfortunately, Jim's girlfriend, Karen, unwittingly witnessed some mafia activity while they stayed at the Buena Vista Inn. The crime bosses responded by killing Karen and substituting another woman into Jim's car. The imposter, ostensibly asleep in the back seat, made her exit immediately upon arrival at the home. A couple of cover up murders ensue and Jim proceeds to their solution while under suspicion of the L.A. police department even as warrants are issued for his arrest.<br /><br />This episode evokes more emotional reaction than all other Rockford Files episodes combined. James Garner as Jim Rockford is seen at his most vulnerable moment and yet he retains the presence of mind to pursue the case. This is personal for Jim Rockford. In this case, he is not hired to do a job but he is trying to recover his lost love to save her life. Unfortunately, this is not possible but Jim tries hard to sort out his feelings but it is apparent that he will not soon get over his hurt.<br /><br />Despite the appeal of the main story line, many key questions are raised but never answered in this episode. (1) What becomes of the young daughter of Jim's girlfriend? (2) What did Karen actually see at the hotel that made the mafia kill her? (3) How could Jim drive for hours with an imposter in his back seat without noticing this? (4) The daughter stated that ""Mommy didn't come back with us"". So why didn't the girl scream or cry when she noticed that her mother was absent for the hours long car ride? Regardless of these ambiguities, 'Sleight of Hand"" is the Rockford Files episode which comes closest to being a tear jerker. The suspense is compelling and the story is told in a sensitive and vulnerable style which makes us feel Rockford's pain.",1
16111,"This is a truly heartwarming film not just about love, but about learning about yourself and your values in life. Though the story is a novel starting point for a film, it is easily recognized by most people. It combines a wicked sense of humor with a subtle assault on homophobia. Not to be missed.",1
19962,"Patty Chayevsky was years ahead of most successful screenplay and drama writers in tackling sticky subjects. In this 1971 film he followed Sinclair Lewis and A. J. Cronin (in respectively ARROWSMITH and THE CITADEL) in looking critically at the world of medicine, although his target is centered on a special stage: a modern hospital in Manhattan. Chayevsky's point of view is quite direct: are hospital's places for people to go to to get well, or are they money making organizations where people frequently die due to incompetence.<br /><br />As a person who has recently been to a hospital too many times (and will shortly have to return again) I find THE HOSPITAL a very timely and rewarding satire. George C. Scott is Dr. Block, one of the heads of the Manhattan Surgical Center, a major teaching hospital. He has just started his day when he is told that one of the second year residents has died during the night in an apparent mix-up. It seems he was sedated and drugged while sleeping on a bed (he'd been having a tryst with a nurse), and someone tampered with an i.v. that should have contained water with glucose in it (later it turns out he got an overdose of insulin in the i.v.). Soon Scott finds that whenever he turns around some other member of the staff dies of a heart attack or of a botched operation. The key to all this appears to be one patient who came to the hospital ten days before for a regular check-up, and has since lost one kidney, nearly lost his other kidney, and is now in a comatose state (Barnard Hughes). <br /><br />Hughes' daughter (Diana Rigg) wants to bring the comatose dad back to his home on an Apache Indian Reservation in Mexico. Scott is not totally opposed to the idea - after all, hospital errors almost killed Hughes. Also, Scott is suffering a mid-life crisis with the collapse of his marriage and family, and his growing doubts about what his chosen profession really accomplishes. It is not only looking at a case like Hughes'. The hospital is in a constant state of chaos wherein the regular staff (Scott, Stephen Elliot, Nancy Marchand, Stockard Channing) is overworked and overtaxed, and is at war with the business staff (typified by Frances Steenhagen in a really chilly performance). The local community is hostile because of the expansion plans of the hospital - but when they meet to ""discuss"" matters with Elliot they prove to be as divisive among themselves (militant Black Panthers versus local clergy versus birth control seeking women and pro-abortion clinic types). Rigg (who falls in love with Scott in the course of the film) becomes more and more certain that leaving the insanity of the city makes sense, and Scott also toys with the idea.<br /><br />Scott was at his acting height in this film, what with ANATOMY OF A MURDER, THE HUSTLER, DR. STRANGELOVE, and PATTON under his belt before THE HOSPITAL was made. His angst registered when he and Rigg get to know each other (she prevents him from killing himself due to his despair). He can't tell if anything done in the hospital is worthwhile, and screams out the window the words in the ""Summary Line"". Though he does later relax a little about how good his teaching has been for doctors studying with him, Scott really never fully is sure about it all - he does, however, fully accept his own sense of responsibility that others just dump. Rigg too was at the height of her international fame (if not her acting abilities) - her stint as Mrs. Peel on THE AVENGERS was a few years old, but she was recognized as a leading stage talent in Britain at the time, as well as one of the sexiest women performers of that period. <br /><br />The supporting actors are good too. Besides the chilling Steenhagen (demanding Medicare/Medicaid/insurance information from comatose patients in the E.R.), there is Hughes as a religious maniac who wins, and Elliot as the fed up head of the hospital. There is also my favorite caricature: Richard Dysart as Dr. Elwell. Elwell is a butcher who has found a real home for himself on the Big Board of the Stock Exchange, having incorporated himself for tax incentives. Anyone recalling his performances as ethical types such as the head of the law firm in L.A.LAW or as the friend and physician to Melvin Douglas in BEING THERE, upon seeing his greedy Dr. Elwell see another facet to this underrated actor's talents.",1
23047,"I watched this movie recently and fell in love with it. I loved the storyline and the actors. It has a little of everything. I was completely taken by the unfolding of the story. It has so many surprises along the way. I highly recommend it. In fact, I loved it so much that I ran out and bought the book. I felt I had to read it in order to appreciate the art in the writing behind the movie. I also wanted to make sure I didn't miss anything that was in the book but kept out of the movie. I recommend people who love the movie to read the book because there is enough difference in the book, especially in the second episode, to want to read it. It has become my favorite movie. I am now a Sarah Waters and Elaine Cassidy fan!!",1
15538,"I was drawn to ""Friends"" by the soundtrack scored by a very young and yet to be famous Elton John whom I had see in a club in nearby Houston. I had no idea of the emotions and impact the movie would make. Recently I was brought back to the movie by a song that Heart did called ""Seasons"", then I found the Elton John song ""Friends"" thinking it was the same song...it's been 35 years of so. Anyway, the flood of the emotions of ""Friends"" came back like seeing an old photograph of your first real love. I have more recall of the way the movie hit me than I do of the actual details of the production, plot, etc. so forgive me for a rather poor review. I remember taking a couple of special friends on a date to see the movie and them being as moved and teary-eyed at the end as I was. I'm both anxious and nervous to find a copy and see it now. So many movies which seemed so important to me back then (i.e. ""The Graduate"" ""Easy Rider"") now just seem silly and I don't want this to fall into the same category. But, I will find it and if it turns out silly, then at least I'll be able to turn my wife onto a great...no..outstanding soundtrack. When we met, we went through this with ""Last Tango in Paris"". The youngsters I work with (I'm 56) respect my opinions but it's hard to explain the feelings of the sixties and the movies and songs that reflect such strong feelings but seem a little ""aged"" now. I just can't figure out if the the aging process is the movies... or me. ""Friends"" is a very special, sensitive and wonderful movie. It will bring back a lot of special feelings I'm sure. By all means, rent or buy a copy... Indies were not near the strong genre then that they are today.",1
13574,"OK....so, by minute 15 in the film, there's still no dialogue.<br /><br />This film arrived to me in a padded sack from Down Under, with Sharpie encrypted info on the front. I am a programmer from a North American fest, and MOD LOVE was sent thru to me by our chief as a potential starter having preem'd at the far-away Moscow/Karlovy Vary interface.<br /><br />Straight away I thought ""this film is not for us"" (no dialogue by minute 15??) but kept watching anyway. Well, well, well. It built and built and built, and half way in I was involved in this film, because, like when you go to the zoo, at first you're reticent, but by the time you get to the dangerous snakes bit, you're totally 'there'.<br /><br />This film has a dangerousness, not at all like the much hyped WolF Creek, but because it is so totally 'other' in every way shape and form, and seems to weave a web made up of all the fantasies of most independent first-time helmers ie. - gloomy weather, red-neck intrigue, odd splicing, eerie music, and a plot which, though imperfect and basic, has a bit in common with one of the 'great Aussie Movies' ie The Cars That Ate Paris, by Wier. But MODERN LOVE is actually not really a very Aussie movie in the sense of Ocker-ishness and playful self-deprecation that pervades many of that country's films. It works on a more nightmarish realm from the start. No cell-phones, no brand names, no i-pods, no gritty urban middle/class angst - just a dude married to a good-looker, an old Volvo, and a little boy (son) who has weird teeth and chucks stuff around. Oh and it's set in weird sea-side village where people all look slightly 'wrong.' Photographed by Nick Matthews (2:37) and music by Tom Huzenroeder (Ten Canoes) MOD LUV succeeds where many Aust. movies fail - ie it stands up without regard to the ""god-forsaken"" country that it comes out of. Instead, it revels in a warped but entertaining riddle which the film itself cannot solve - and herein lies the weak link...what on earth does this film have to do with ""Modern Love""???? The final minutes of the film seem to give an answer, or at least hints at one....and as I sat and drank a coffee and ate my Hershey's afterwards, all that I could surmise was that this film's helmer, Alex Frayne, will prob have a lot of fun with this one./",1
23264,"This movie gives Daniel Wu his chance to do a great action movie, but I really find Emil Chow's character really great, gutsy but determined to righting wrongs. Plus the main terrorist, it gets me wondering his revolution, makes me wonder if he is doing this for good or bad.<br /><br />A movie that tells us about Todd, an amnesiac terrorist being tricked as an undercover until he learns who he really is. The consequences that he makes from his terrorist family, gives him a the choice of redemption.<br /><br />Purple Storm was one of the best ones that I have seen this year. The movie really stands out when it is filled with tremendous action scenes set-up by Stephen Tung Wai, which won the best action sequences in the Hong Kong Awards. (9/10)",1
14347,"Wow! Fantastic film in my opinion, i wasn't expecting it to be this good! I was captivated from start to finish- it's a very well made and educational film that really gives us a fascinating insight into the trials Darwin had to go through in order to convey his ideas to the world, chronicling his life as he writes ""Origin of the Species""; fighting both personal demons as well as the ignorant society of the time in order to do so. He struggles hard with his mind, body and soul as personal matters get to breaking point and even his family seems to slip away...whilst the rest of the world stand against him as he knows that his findings literally shake the very foundations of their lives, culture and meaning of existence. It's a subtle movie (not over-exaggerated in any way in that typical Hollywood way, this is a BBC produced British film) yet thankfully very powerful in meaning and this is thanks to the amazing well directed scenes as well as the superb acting by Bettany. Connelly acts as more of a light supporting role but I did enjoy her in this and she's as good as to be expected as always, her chemistry alongside her husband was definitely strong and endearing, you could feel the connection, and their real-life husband/wife bond definitely shines through their performances. But the star of the show is definitely Bettany and he does a brilliant job, a very touching performance- i both understood and sympathised with him as he battled his own degrading health and impending ""insanity"" to try to understand what he has uncovered and come to terms with what it all really is and means as he found his thinking contradict his feelings, and found himself losing it all including his wife who of course was a firm believer in religion and a strict Christian whilst he was in the realm of science, two worlds which could not see eye to eye, so their relationship was at stake too.<br /><br />Anyway- a really very good, well acted emotional drama and dare I say I did shed a tear during the tragic climax which was truly heartbreaking as well as beautifully poignant and moving. The film is symbolic and very intellectually artistic as well, in fact i can't wait to watch it again as there was a lot to take in first time round which i missed. Easily one of the best films i've seen this year.",1
17649,"(Some Spoilers) Facing a mid-life crisis and fed up with his marriage to Cindy ,Teddi Siddall, who seemed to have more say in what he did and where he stayed then the Air Force,USAF elite Red Beret Sgt. Major Davis Bay, Gary Cole,decided one morning to just walk away from in all and start a new life as a civilian. <br /><br />David first got this idea when he met at a Halloween party sweet and adoring Alyson, Karen Sillas. Keeping his background secret from her by telling Alyson that he's in a top secret military outfit was the perfect cover for him. Back at Jackson AFB outside of Austin Tex. David starts to review his life's options with Cindy and the USAF and decides to change his identity by running away from it. David then calls Alyson, who only met him once, and makes a date with her. Before you know it David, now using the name Haywood,is engaged to be married to her.<br /><br />Faking his death in a bicycle accident Dave purposely leave his wife and kids out in the cold and deserts his military obligation to his country.It didn't take long for Dave to find out that civilian life just doesn't appeal to him. It's now too late for Dave to go back to his first wife Cindy and his two boys with him facing the brig and a military court-martial if he comes back to the USAF. Dave takes up the only job that he could do to support him and Alyson and their infant son Chris: using his skills he learned in the Red Berets to rob banks.<br /><br />Based on a true story ""Lies He Told"" has Dave Bay/Haywood living three, not two, different lives. One of a hard working family man one as a ruthless bank robber and yet another one as a dead and highly decorated, by the President of the US and Prime Misnister Of GB, All-American hero. Gary Cole is very effective as both Master Sgt. David Bay&husband David Haywood. Davids actions are, even though unforgivable, understandable in the case of his depression over his marriage to Cindy. The pressure of her nagging him got to the point where he just wanted to get lost and away from her and the kids. But he should have sought professional counseling from the US Air Force, which he would have been gladly provided with, instead of choosing the easy way out. Which in the end lead him straight into Levenworth Ferderal Prison. It may have been that the overly macho Dave thought it would have been a bad mark on his career, as well as his ego, to get help for his problems.<br /><br />Karen Sillas as Alyson is the glue that keeps the film together with her at first going along with her new husbands explanation of his frequent disappearances, some for as much as two weeks, as him doing covert action in keeping the country safe from domestic and foreign terrorists. The real reasons for his long absences were the result of him casing out planing and robbing banks. Which was the only way he knew how to earn a living given from what he learned, in subversive actions, all those years in the elite Red Berets.<br /><br />Alyson tracking down Dave's mom Carolyn Bay(Linda Goranson), who he told her was dead since he was a small boy, in Portland she finds out the truth about the double, or triple, life that he's been leading since he married her. This lead to Alyson finding out about his marriage to Linda and the two sons that he had with her as well as his faked death, and now AWOL, from the USAF. Being that it's a true story the ending was anything that you would have guessed it to be in a standard Hollywood, or made for TV, movie. That's what makes the film ""Lies he Told, a lot better then what you would have expected it to be.",1
20343,"Vanaja is a film of superlatives. It has an exceptionally well thought-out cast with Mamatha being the crowning jewel, a superb production and possibly pre-production with Rajnesh at the helm, a fantastic journey of rural Southern India through the eyes of a 15 year old, a remarkable mixture of song and dance, traditional and modern, blended perfectly, and a beautiful backdrop of lush color of the flora and fauna that make up the magnificent experience. What a towering achievement for a debut director!! The casting was absolutely dead-on. I wish India would come out with more of such films. This film will remain as one of my top favorites for my entire life. 9/10.",1
12978,"He's not your conventional cab driver.<br /><br />This guys got issues. With his wife, with his son, a priest, all his fares, his ex-partner and most of all himself. And the greatest thing is they just throw us all into it. So we have to keep watching to find out more about his past.<br /><br />The idea may not be original but David Morse makes it so. I think this is a great show, and I hope people catch-on before the season's over. <br /><br />WATCH THIS SHOW!!!!!!!!!",1
24362,"The best movie about friendship! Especially between an AIDs infected person and a "" normal "" person. This is a great movie for everyone to see even though there is strong language used. I have seen it 25 times.",1
23865,"Even though it doesn't really matter to the film, this is a Creation myth. God (a convulsing, bloody figure in a chair) cuts his organs out with a straight razor and dies in His own filth. Mother Earth rises from his corpse and impregnates herself with his seed, giving birth to Man. It is, however highly unlikely for you to figure any of this out without reading a synopsis first, and it's not especially important to the film that you do, as it's more a surrealistic art-house imagery thing, all in inky, processed black and white. A sick, bleak atmosphere is created with the stark photography and minimal sounds (mostly water dripping, groans, scrapes, etc.) but each scene goes on a bit too long and so does the film as a whole. This could've been great as a short film, and the God killing himself scene was excellent and extremely creepy, especially being the first thing you see, but it's hard to be patient when it goes on for so long and you don't even know what you're seeing for much of the time.<br /><br />Still, a good film for the original style, images, atmosphere and content.",1
12646,"Another great musical from Hollywoods Golden Age! I liked this movies story about a trio of friends who are performers at a small nightclub that is far from Broadway and all its glitter. Although not the big time they are very content with their lives and the small club where they perform. Gene Kelly plays the owner of the small club and is also the boyfriend of one of its dancers, Rita Hayworth who happens to garner some attention when she's given an opportunity to be on a cover of a magazine. Trouble begins for Gene Kelly as his girlfriend is now the talk of the town. Phil Silvers plays one of the three friends and does a good job. Of course there is the music and the dancing. One dance performance by Gene Kelly stands out. He is walking along the street at night alone and he see his reflection in a shop window. His reflection soon starts dancing along with him in the streets, great cinematography. Don't miss this one, great entertainment.",1
23460,"I just watched this short at the PlanetOut Movies. <br /><br />Starcrossed was a very sweet, sad, little movie about two brothers that are in love. There is some great, subtle acting from both the male leads. Often times movies with this subject matter seem to get too caught up in the controversy and shock value of the plot that they forget that there is an actual story. Luckily writer director James Burkhammer does not do this, and instead lets the story play out with honesty. The sequences of the two boys first falling in love are very sweet.",1
18749,"It seems that no matter how many films are made on the subject, there is no shortage of stories that emerge from the Second World War. It stands to reason that a conflict on such a scale as global warfare would capture the imagination of filmmakers everywhere and provide them with ample material on which to base a story. Heading in a different direction than most mainstream movies about the war is Dark Blue World, a film that does not deal with the traditional major battles of the war, does not tell the story of many of its major figures, and does not even focus on soldiers of any of the major allied or axis powers. Dark Blue World instead ventures into the world of refugee soldiers fighting in exile for their occupied nations.<br /><br />The film does a marvelous job of portraying the challenges faced by Czech pilots flying under the British Royal Air Force, expressing the frustration that they felt both at the language barrier between them and the other fliers, but also at being restrained from achieving vengeance against the Germans until being re-trained.<br /><br />Dark Blue World also works quite well outside the arena of the war film as being a story about human relationships. A love triangle develops between the two main characters and an English woman that complicates the teacher-mentor relationship of the two exiled soldiers. This relationship is extremely well acted throughout, developing into almost a father and son relationship at many points.<br /><br />The aerial combat in the film is among some of the best and is also very interesting in exploring the cultural challenges mentioned above as the men struggle to fly their machines, fight the enemy, and relay commands and replies in an unfamiliar language. The tension and struggle of these scenes continues the tension between the men on the ground, just as the tension on the ground continues that felt in the air.<br /><br />This may not be a film for everyone. The hardcore war film buff may find its exploration of relationships a bit off-putting, but it is on the whole an excellent film regardless of the bellicose element or not.",1
